y,m,d,Prec,Pa_kPa,Rhu_percent,Sun_h,TemAir_mean,TemAir_max,TemAir_min,Wv_ms
1974,12,21,0.1,66.52,62,4,-7.6,-3.3,-10,0.5
1974,12,22,0,66.37,66,7.5,-11.7,-1.6,-19.9,1
1974,12,23,1,66.38,55,0,-9.4,-7.1,-13.1,1.3
1974,12,24,1,66.63,71,6.8,-12.2,-2.2,-18.8,1
1974,12,25,0,66.48,58,7.3,-8,3.5,-17.7,1
1974,12,26,0,66.38,54,5.4,-6.2,2.1,-13.7,0.8
1974,12,27,0.4,66.67,47,8.1,-6.1,3.8,-12.9,2.8
1974,12,28,0,66.63,46,8.3,-6.2,4.2,-16.6,2
1974,12,29,0.4,66.53,52,5.4,-4,3.3,-11.1,1
1974,12,30,0,66.09,65,2.2,-6.7,1.2,-10.6,1.3
1974,12,31,0,66.34,47,9.1,-7.4,0.3,-14.3,4
1975,1,1,0,66.45,53,7.3,-9.4,0.4,-18.9,3
1975,1,2,0.2,66.5,62,5.8,-9.2,-1.6,-15.3,2.3
1975,1,3,0.5,66.71,54,8.7,-9.7,-4.8,-12.8,2.8
1975,1,4,0,66.66,67,8.7,-14,-2.3,-21.7,1.3
1975,1,5,1,66.43,42,8.7,-5.8,-0.6,-10.7,7
1975,1,6,0,66.46,43,8.7,-11.8,1,-22.3,1
1975,1,7,0,66.38,33,8.4,-8.6,2.2,-18.5,3.8
1975,1,8,0,66.55,38,8.3,-10.7,2.2,-19.8,2
1975,1,9,0,66.89,36,8.7,-8.8,1.9,-19.3,2.8
1975,1,10,0,66.85,41,8.5,-7.5,1.6,-14.8,1.3
1975,1,11,0,66.63,52,8.4,-11,-0.1,-19.7,1.3
1975,1,12,0,66.27,53,7.8,-8.6,2.1,-18.5,0.8
1975,1,13,1,66.07,58,5.8,-7,2.6,-14.6,0.5
1975,1,14,2.1,66.32,59,8.5,-8.9,-2.9,-17.2,3
1975,1,15,0,66.49,44,8.6,-14.5,-2.5,-23.7,2.3
1975,1,16,0,66.36,42,8.9,-13.1,-1.7,-22.4,0.5
1975,1,17,1,66.36,58,0,-11.2,-7.7,-14.2,1.8
1975,1,18,0.6,66.34,61,7.6,-12.2,-3.6,-16.3,3
1975,1,19,0,66.35,44,7.5,-12.3,-4.7,-22.3,1.5
1975,1,20,1.9,66.14,70,2,-9.8,-4.8,-11.9,2.5
1975,1,21,1,66.7,39,9.2,-14.4,-5.8,-21.7,5.5
1975,1,22,0,66.35,47,7.4,-13.8,-2.7,-22.8,0.5
1975,1,23,0.1,65.92,58,1.9,-4.8,3.2,-10.3,2.3
1975,1,24,0.2,66.3,68,4.4,-10.4,-3.7,-14.8,0.8
1975,1,25,1,66.35,63,0.4,-7.6,-2.9,-10.9,2
1975,1,26,0,66.75,46,8.7,-10.6,-2.3,-18.2,5.8
1975,1,27,0,66.88,36,9.3,-10.6,-0.6,-16.6,3.3
1975,1,28,0,66.35,40,0,-9.8,-0.3,-18.6,0
1975,1,29,1,66.4,58,7,-7.4,0.6,-14.3,4.3
1975,1,30,0,66.29,44,5.9,-7.6,4.3,-18.1,1.8
1975,1,31,0,65.94,58,8.1,-4.4,4.4,-12.5,2.8
1975,2,1,1,65.89,76,2.6,-5,1.7,-8.3,1.3
1975,2,2,1,65.73,78,4,-4.2,1.8,-7.6,2.5
1975,2,3,0.4,65.92,40,7.7,-8.3,-0.9,-15.3,3.5
1975,2,4,1,65.82,41,6.6,-8.4,2.8,-17.6,2.8
1975,2,5,1,65.92,46,8.9,-6.5,4.3,-15.4,2.8
1975,2,6,1,65.87,49,7.4,-5.1,3.7,-8.3,1.8
1975,2,7,0,66.19,65,2.5,-8.9,-1.1,-14.8,0
1975,2,8,0,66.35,50,6.7,-8.3,-0.8,-14,4
1975,2,9,0,66.42,43,7.7,-11.3,0.3,-19.8,2.5
1975,2,10,0,66.44,41,6.7,-9.4,-0.2,-18.1,1.3
1975,2,11,1,66.3,52,3.9,-10.7,-2.3,-18.5,2.3
1975,2,12,0.2,66.22,65,7.4,-8.5,0.3,-14.2,1.8
1975,2,13,0,66.01,37,9.7,-9.5,0.1,-18.7,3.3
1975,2,14,0,65.89,35,8.1,-8.5,4.8,-20.2,2
1975,2,15,1,66.22,39,6.6,-5.2,5.7,-11.9,2.5
1975,2,16,0,66.37,41,8,-5.5,5.4,-14.5,1.8
1975,2,17,1,66.38,45,5.2,-7.2,0.5,-14.4,2.5
1975,2,18,1,66.5,67,6.1,-8.2,0.3,-15.1,0.5
1975,2,19,0,66.71,42,10.2,-8.1,2.7,-18.3,5.5
1975,2,20,0,66.87,26,10.3,-6.9,7.3,-17,1.8
1975,2,21,0,66.5,31,6.8,-3.9,6.4,-13.1,1.5
1975,2,22,1,66.55,40,5.5,-0.9,7.1,-7.5,4.8
1975,2,23,0,66.59,30,8.8,-1.3,8.1,-6.3,3.5
1975,2,24,0,66.45,33,10.7,-3.5,10.8,-14.2,0.8
1975,2,25,0,66.56,40,9.7,-1.7,8.8,-11.9,1.5
1975,2,26,0,66.7,36,7.8,-3,7.1,-11.9,4.5
1975,2,27,0,66.78,41,9.1,-4.7,7.4,-14.8,0.8
1975,2,28,0.2,66.3,51,6,0.2,8.2,-7.5,4.3
1975,3,1,0.1,66.3,54,6,-2.8,6.8,-11.1,0.3
1975,3,2,0,66.09,42,6,-2.9,7.8,-12.3,1.5
1975,3,3,6.1,66.02,73,3.2,-3.3,2,-5.6,2.3
1975,3,4,0,66.22,57,9.9,-8.3,2.1,-17.2,1.5
1975,3,5,0,66.3,57,4.5,-4.3,5.5,-11.5,1
1975,3,6,0,66.33,60,7,-2.7,6.4,-10.2,0
1975,3,7,0,66.01,61,7,0.6,10.1,-7.7,1.8
1975,3,8,0,66.04,45,8.3,0.6,8.1,-4.2,4.8
1975,3,9,0,66.46,47,5,-3.1,5.5,-11.3,1.5
1975,3,10,1,66.28,50,4.5,-3.4,3.3,-9.6,1.5
1975,3,11,0,66.23,61,6.3,-2.2,7.9,-9.9,1.5
1975,3,12,0,65.91,43,6.7,0.5,10.4,-6.5,2.8
1975,3,13,1,66.11,59,3.7,-0.6,8,-5,4.8
1975,3,14,0,66.72,32,7.5,-3.8,2.8,-10.5,5.5
1975,3,15,1,66.6,41,5.2,-4.8,0.9,-8.9,4
1975,3,16,0,66.42,46,8.7,-4.6,6.6,-14.8,3.3
1975,3,17,0,66.28,38,9.6,-0.9,8.4,-9.3,3.5
1975,3,18,1.3,66.57,77,0.4,-3.5,1.2,-9.2,1.8
1975,3,19,0,66.89,26,5.2,-4.1,0.6,-10.5,4.8
1975,3,20,0.1,66.41,50,8.7,-3.1,6.8,-9.5,2
1975,3,21,1,66.27,50,4.3,-2.3,5.5,-8.6,1.8
1975,3,22,1,66.62,52,9.7,-4,6.2,-12.4,0.8
1975,3,23,0,66.6,45,8.9,2.4,13.5,-6.4,1.8
1975,3,24,0,66.52,38,8.4,2.6,14.5,-7.1,1.3
1975,3,25,0,66.5,48,9.8,2.5,15.5,-6.9,1.3
1975,3,26,1,66.27,41,5.2,2.7,8.4,-0.9,4.3
1975,3,27,0,66.54,43,7.6,1.2,10.2,-5.2,2
1975,3,28,0,66.69,47,11.5,0.5,9.4,-7,3.5
1975,3,29,0,66.9,32,8.1,0,7.4,-6.5,2.8
1975,3,30,0,66.93,29,8.7,-0.8,6.5,-7.5,7
1975,3,31,1,66.9,39,9.1,-2.1,6.8,-10.1,3.8
1975,4,1,0,67.04,39,11.8,-0.4,10.5,-9.5,4
1975,4,2,0,66.75,19,11.4,2.6,11.3,-6.7,3
1975,4,3,0,66.46,36,8.9,2.6,15.5,-8.8,0.8
1975,4,4,0,66.41,31,7.1,5,12.5,-0.1,7.8
1975,4,5,0,66.61,37,6.7,1.5,9.4,-7.7,3
1975,4,6,1,66.26,51,3.1,4.1,12.8,-0.3,3.8
1975,4,7,1,66.73,21,11.5,1.2,8.5,-4.2,8.5
1975,4,8,1,66.28,31,8.1,2.1,12.8,-9.2,1.5
1975,4,9,1,66.14,58,5.8,2.9,10.6,-2.8,2.8
1975,4,10,4.4,66.48,71,0.7,-3.5,1.8,-5.9,1.5
1975,4,11,0.2,66.68,81,4.8,-4.6,1.3,-9.6,1.3
1975,4,12,0,66.65,60,9.3,-1.4,5.3,-7.1,5.5
1975,4,13,0,66.64,24,10.3,0.1,6.8,-6.5,1
1975,4,14,1,66.32,57,7.8,-0.5,7.3,-6,3
1975,4,15,1.7,66.43,71,9.4,-0.6,5.3,-7.1,2
1975,4,16,9,66.57,80,3.2,-0.3,4.5,-3,2.3
1975,4,17,1,66.59,74,2.3,0.7,5.9,-3,1.3
1975,4,18,0.9,66.6,63,4.9,-0.4,3.3,-2.9,4.8
1975,4,19,0,66.67,45,10.1,-0.3,7.6,-6.9,5
1975,4,20,0.2,66.52,60,5.9,2.4,10.1,-3.4,0.8
1975,4,21,0.2,66.51,76,2.4,3.5,8.9,-0.9,1.3
1975,4,22,2.4,66.68,72,7.2,4,11.7,-3.4,2.8
1975,4,23,3.2,66.43,73,5.4,5.9,13.8,-0.3,0.5
1975,4,24,0.7,66.41,74,8.5,6.5,12.7,0.5,2
1975,4,25,1.2,66.54,76,9.2,5.9,13.5,1.2,0.5
1975,4,26,3.2,66.29,64,8,7.1,17.4,0.4,2
1975,4,27,0.7,66.49,80,2.4,4.8,10.9,1,1
1975,4,28,3,66.55,79,2.6,2.2,6.3,-2.1,0.8
1975,4,29,5.2,66.59,83,1.8,3.4,7.6,0.1,1
1975,4,30,9.1,66.64,78,6.7,3.4,9.3,-0.5,0.8
1975,5,1,5.7,66.53,85,0.7,2.2,7.4,-1,2
1975,5,2,1.8,66.39,68,9.2,3.6,9.4,-0.5,2.5
1975,5,3,0,66.66,50,12,2.4,8.4,-4.2,3.3
1975,5,4,1,66.74,63,5.7,1.8,7.7,-4.2,1.8
1975,5,5,0,66.91,70,10.6,3.1,11,-4.2,2.5
1975,5,6,2,66.45,61,10.1,6.7,17.2,0.4,5.5
1975,5,7,1,66.5,63,9.7,6.7,14.9,-1.1,3.8
1975,5,8,8.8,66.21,77,8.8,3.9,10.9,-0.1,5.3
1975,5,9,1,66.54,61,9.8,4.4,10.3,-1.7,2.3
1975,5,10,1,66.6,60,9.5,4.6,15.9,-4.6,2.5
1975,5,11,1,66.69,77,1.4,5.9,11.9,1.7,2
1975,5,12,4.3,66.69,78,6.3,4.9,11.8,1.3,1.3
1975,5,13,0.3,66.7,79,4.7,4.5,11.3,-0.9,2
1975,5,14,2.3,66.49,71,5.2,6.4,13.8,0.7,2.8
1975,5,15,1,66.72,65,8.4,3.3,7.9,-1.6,4.8
1975,5,16,1,66.51,71,10.2,5.8,13.9,-1.1,1
1975,5,17,0.1,66.48,67,2.2,7.6,14.5,3.2,3
1975,5,18,3.3,66.58,82,1.2,5.1,10.3,2.5,1.8
1975,5,19,8.5,66.59,92,0,2.4,5.3,-0.5,0.5
1975,5,20,7.3,66.74,89,4.7,3.3,8.5,0.2,1.3
1975,5,21,2.8,66.84,80,0.9,5,8.4,2,2.3
1975,5,22,0.3,66.88,76,3.1,5.1,10.1,2,1.8
1975,5,23,7.2,66.43,79,6.2,7.2,16,2.2,4
1975,5,24,3.3,66.59,78,5.9,6.2,10.4,2.7,4
1975,5,25,0.1,67.07,74,4.5,6.3,11.5,3,2.3
1975,5,26,4.3,67.05,72,7.3,6.2,10.8,2.7,5
1975,5,27,1.7,67.25,75,2.8,4.2,9.1,1.2,2
1975,5,28,0,67.14,73,8.3,4.7,10.6,-0.1,3.8
1975,5,29,0.3,67.18,59,10.5,5.1,10.1,-0.6,0.5
1975,5,30,1,67.18,65,9,4.5,13.1,-3.2,1
1975,5,31,1,66.93,62,8.8,6.1,14.8,-1.8,2.3
1975,6,1,0.3,66.71,72,1.8,6.5,13.3,1.9,1.5
1975,6,2,3,66.61,70,0.4,6.3,10.9,1.2,3.5
1975,6,3,0,66.8,64,11.2,8,16.3,-0.6,0.8
1975,6,4,4.5,66.69,72,0.4,7.5,12.9,3,3.3
1975,6,5,0,67.09,59,10,6.7,13,0.9,2
1975,6,6,1,66.77,64,9.1,8,14.1,-0.5,1.5
1975,6,7,1,66.49,77,6,9.4,15.4,3.6,2.3
1975,6,8,7.9,66.31,83,9.4,11.8,19.1,7.5,3
1975,6,9,1.7,66.53,78,1.2,12.6,17.4,8.9,2.5
1975,6,10,15.4,66.89,82,0.9,10.5,15.8,7.4,0.8
1975,6,11,1,66.95,75,9,11.9,18.8,7.5,1.3
1975,6,12,1,66.82,73,6.7,12,17.2,8.1,1.8
1975,6,13,2.9,66.83,86,4.4,9.3,14.7,6.1,2.3
1975,6,14,4.9,66.79,84,1.1,8.7,11.5,7.4,1.5
1975,6,15,1,67.05,61,10.5,7,13.4,1.9,4.8
1975,6,16,1,67.19,61,9.1,4.9,11.8,-3.3,3.8
1975,6,17,0.2,67.11,65,11.3,5.5,13.7,-3.1,3
1975,6,18,1,67.06,60,11.1,6.3,14,-2.7,1.5
1975,6,19,0.1,66.73,71,8,7.7,16.8,0,2.5
1975,6,20,1.3,66.77,81,6.8,9.2,17.3,2.4,2
1975,6,21,0.4,66.59,73,5,13.5,18.5,8.9,1.8
1975,6,22,28.6,66.69,87,5.5,12.5,20.1,9,3
1975,6,23,17.9,66.58,84,4.2,13.3,20.5,10.5,1.5
1975,6,24,13.1,66.57,86,0.2,11.7,14.7,9.6,4
1975,6,25,6.6,66.65,82,0.4,9.9,13.3,7.6,3.3
1975,6,26,3,66.88,81,0,8,11.3,5.2,1.8
1975,6,27,1,66.91,80,1.4,8.7,13.3,4.6,2.3
1975,6,28,0.2,66.79,73,0.9,10.1,14,6.6,1.5
1975,6,29,1,66.67,78,3.6,11.1,16.5,7.4,1.5
1975,6,30,1.7,66.59,77,9.3,12.8,18.6,8.6,1
1975,7,1,17.6,66.6,80,5.1,12.8,18.4,8.3,1
1975,7,2,13.5,66.73,84,5.7,11.9,18,6.2,1.8
1975,7,3,22.8,66.71,84,7.6,12.8,20.5,7.3,3.5
1975,7,4,3.6,66.93,64,11.5,13.6,19,9,3.3
1975,7,5,0.1,66.98,74,9.7,12.8,18.5,8.8,1.8
1975,7,6,12.7,66.71,80,4.7,12.9,19.4,8.3,2.8
1975,7,7,14.8,66.72,87,0,11,14.5,8.3,3
1975,7,8,2.8,66.61,89,0,9.9,13,8,3
1975,7,9,10.2,66.74,82,0,9.2,12.4,6.6,2.3
1975,7,10,5.7,66.99,83,1.9,7.2,11.5,4.9,3
1975,7,11,1.9,67.19,80,2,7.8,11.9,5.1,1
1975,7,12,2.2,67.27,76,8.1,6.8,12.1,0.9,3.3
1975,7,13,3.5,67.27,75,8.8,7.2,12.6,0.2,3.5
1975,7,14,0.6,67.18,68,12,8,15.8,-0.8,1.3
1975,7,15,0,67.02,67,12.8,10.3,18.8,0.2,0.8
1975,7,16,0,66.73,61,13.4,12.2,19.4,1.1,1.5
1975,7,17,0,66.49,60,13.4,14.1,21.7,5,1.8
1975,7,18,0,66.78,75,10.2,14.1,21.6,5.2,1.8
1975,7,19,0.3,67.04,75,5.3,12.7,18.5,8.9,1.8
1975,7,20,1,67.03,76,7.2,12.1,17.8,8.7,3
1975,7,21,2.7,66.96,78,6.3,12.8,19.1,8.6,3.5
1975,7,22,4.4,67.1,84,4.4,11,15.9,7.5,2.3
1975,7,23,0.1,66.98,81,2.4,11.8,17.6,8.2,2.3
1975,7,24,8.4,66.74,88,0,11.7,15.8,9.3,0.3
1975,7,25,2.3,66.75,80,0,10,13.1,7.1,2.8
1975,7,26,0,66.79,76,12.1,11.2,18,4.1,0
1975,7,27,4,66.65,85,2.1,11.1,17.2,7.7,1.3
1975,7,28,24.4,66.72,89,0,10.4,13.1,9.1,3.3
1975,7,29,0,67.02,69,10.1,11.5,17.1,6.6,1.8
1975,7,30,0,67.07,66,12.3,11.7,18,2.3,0.3
1975,7,31,4.8,66.97,73,5.7,9.7,15.6,5.9,2.8
1975,8,1,12.5,67.15,86,1.3,6.6,11.6,5,1.3
1975,8,2,0,67.22,71,11.9,7.9,16,-0.9,1.3
1975,8,3,7.1,67.04,78,6,9.5,16,4.2,2
1975,8,4,1.5,66.74,75,9.1,11.1,16.8,5.8,1.3
1975,8,5,9.1,66.83,78,3.3,11.3,14.9,8.2,2
1975,8,6,0,67,81,12.4,10.1,17.8,1.1,2.3
1975,8,7,0,66.88,70,13,11.8,19.3,3.7,1.3
1975,8,8,0,66.86,67,10.5,12.9,18.6,3.7,1
1975,8,9,4.1,67.07,78,2.8,12.6,17.2,8.6,2.5
1975,8,10,1.2,67.29,82,5.7,13.2,18.9,10.6,3.3
1975,8,11,3.7,67.28,75,9.7,14.2,19.4,9.2,2.8
1975,8,12,5.6,67.27,82,0.2,10.6,15.9,8.5,3.3
1975,8,13,1,67.32,66,7.4,10.2,15.4,3.4,2
1975,8,14,1,67.18,68,12,10.7,18.2,1.7,1.3
1975,8,15,0,67.14,63,10.7,10,17.6,0.3,1.3
1975,8,16,0,67.06,71,8.6,9.7,18.9,1.8,1.3
1975,8,17,6.5,67.25,67,8.7,8.8,20,1.2,0.5
1975,8,18,8.6,67.47,79,3.2,7,12,5.1,3.5
1975,8,19,7.5,67.24,79,8.3,7.4,13.7,0.9,2.8
1975,8,20,1,67.14,75,8.8,7.7,15.2,-0.4,0
1975,8,21,1,66.92,75,11.5,9.5,16.1,-0.4,2.8
1975,8,22,0,66.78,76,11.1,9.9,17.3,2,2.3
1975,8,23,0,66.72,77,12.3,11.2,18.9,4.7,2.8
1975,8,24,1,66.88,73,11.3,13,19.6,6.9,3.3
1975,8,25,1,67.06,75,7.7,12.6,19,7.5,6
1975,8,26,19.3,67.18,87,0.9,10.6,15.6,4.7,3
1975,8,27,5.5,67.16,83,5.2,11,16.3,7.1,1.3
1975,8,28,0,67.04,76,7,11.9,18,9,1.8
1975,8,29,1.5,66.95,80,5.1,12.5,17.4,9.5,1.3
1975,8,30,2.6,66.97,82,5.2,11.9,18.2,8.4,2
1975,8,31,3.7,67.08,85,2.7,11.1,15.5,9.8,3.3
1975,9,1,22.4,67.21,86,0,8.3,11.5,5.8,1.5
1975,9,2,1,67.13,87,2.4,8.4,13.7,3.3,0
1975,9,3,0.7,66.95,78,7.6,11.8,17.5,8.7,1
1975,9,4,13.4,67,87,0,7.6,12.6,4.2,2.5
1975,9,5,3.5,67.04,84,5.8,7.9,13.4,4.2,0.8
1975,9,6,0,66.93,84,7,7.3,14.7,0.5,2
1975,9,7,0,66.75,79,11.2,11.3,20,4,2.8
1975,9,8,0.1,66.76,77,8.3,12.7,19.5,8.1,3.3
1975,9,9,0.5,66.77,81,6.2,11.5,16.7,8.2,2.5
1975,9,10,4.9,66.93,84,1.7,10.2,15.9,8.2,1.8
1975,9,11,1.1,67.07,76,7,9.7,15.3,5.8,1.8
1975,9,12,9,67.1,85,0,6.5,11.2,3.6,2
1975,9,13,2.1,67.28,66,9.2,6.5,12.5,2.8,2.8
1975,9,14,0,67.13,67,11.7,4.8,14.5,-3.3,2.3
1975,9,15,0,67.01,68,11.5,5.9,16.3,-1.2,0.8
1975,9,16,1,67.02,71,8.2,4,13.6,-2.8,1.3
1975,9,17,7.1,67.01,77,10.4,5.3,15.1,-1.5,2.5
1975,9,18,0.4,67.05,76,8.3,7.7,14.8,1.1,1.8
1975,9,19,1.4,67.06,70,7.7,8.2,15.3,4.3,2.5
1975,9,20,4.5,67.01,83,0.5,5.7,13.4,-0.5,2.5
1975,9,21,6.3,67.13,81,0.5,7.4,12.6,4.2,3
1975,9,22,1.6,67.14,84,2.4,8.5,14.2,6.4,1.8
1975,9,23,1.2,66.88,84,2,8.7,14.4,6.6,1.5
1975,9,24,8.2,66.78,85,3.6,9.5,16.2,7.2,0
1975,9,25,4.9,66.94,85,3.3,7.7,11.5,5.3,1.8
1975,9,26,1,66.98,81,4.2,7.9,13.1,3.8,2
1975,9,27,0.7,66.91,80,7.7,9.3,15.4,5.4,1
1975,9,28,2.9,66.79,82,7.2,10.3,16,7.1,1
1975,9,29,4.3,66.78,85,3.9,9.7,17,6.5,1.3
1975,9,30,1.3,66.95,89,0.3,8.4,11.7,6.9,2.8
1975,10,1,14.9,67.11,83,3.6,4.2,9.7,1,0.5
1975,10,2,1.7,67,88,1,2.3,5.4,1,1
1975,10,3,1,67.13,57,10.1,1.2,6.7,-1.2,4.3
1975,10,4,0,66.9,63,11.2,1,11.1,-8.2,1.5
1975,10,5,0.5,66.8,71,4.5,3.5,11.2,-2.4,2
1975,10,6,0,67.13,69,8.8,2.9,11.8,-3.1,2.3
1975,10,7,0,67.14,56,11.1,2.9,12.4,-4.4,2.8
1975,10,8,0,67.07,64,10,3.7,12.1,-1.1,1.3
1975,10,9,6.8,66.64,74,5.2,6.1,13.2,2.6,2.5
1975,10,10,6.6,66.59,87,0,4.7,6.2,3.7,2.3
1975,10,11,6.1,66.87,88,0,3.2,5.5,1.7,1.3
1975,10,12,1.8,66.98,87,0.3,3.1,5.7,0.5,1
1975,10,13,1.8,67.08,89,0.9,2.6,5.8,1.2,2.8
1975,10,14,3.6,67.39,87,1.8,1.3,6,-1.5,1.3
1975,10,15,0,67.51,79,6.8,1.2,9.2,-3.5,1.3
1975,10,16,0.2,67.47,71,10.1,1.7,9.3,-1.8,3
1975,10,17,1,67.06,74,6.3,0.7,7.1,-4.5,1
1975,10,18,0.1,66.79,70,7.2,3.6,11.4,-1.9,1.5
1975,10,19,3.6,66.66,76,5.7,4.8,12.7,0.2,2
1975,10,20,1,66.62,70,7.1,7.2,13,1.6,0.8
1975,10,21,1.1,66.64,78,5,6,13.7,2,2
1975,10,22,0.1,66.81,81,5.1,5.6,11.3,3.3,0.3
1975,10,23,1,66.75,84,4.1,4.4,10.6,1.3,3.3
1975,10,24,1,66.83,76,8.6,6.6,13.1,2.7,0.8
1975,10,25,0,66.41,77,10,6.1,15.9,-1.1,2.8
1975,10,26,1,66.64,74,5.1,6.8,13.8,2.4,1.8
1975,10,27,3.5,66.82,84,0,3.5,9.4,1.1,3.5
1975,10,28,1.9,67.22,78,0.7,0,2.7,-1.3,2.5
1975,10,29,0.2,67.27,64,9.9,-1.6,5.5,-6.8,0.5
1975,10,30,0,67.04,63,10.3,-2.4,7.7,-9,2
1975,10,31,1,66.68,62,6.8,1.5,9.5,-3.8,1.8
1975,11,1,0.4,66.86,84,1.2,-0.1,4.6,-2.8,1.8
1975,11,2,6.7,66.78,82,5.9,0,4.5,-2.1,3.5
1975,11,3,0.2,66.98,74,0.4,-4.8,0.3,-8.3,0.5
1975,11,4,1,66.93,62,8.8,-2,4.5,-5.6,2.3
1975,11,5,0,66.9,65,9.8,-3.7,5.9,-9.2,1.5
1975,11,6,0.1,66.71,62,1.8,-2.2,2,-5.4,2.3
1975,11,7,1,66.54,78,3.2,-1.6,4.8,-5.1,1
1975,11,8,1,66.46,81,3.3,-0.2,5.9,-2.5,2
1975,11,9,1,66.53,79,2.5,-0.1,4.6,-2.3,1.8
1975,11,10,1.2,66.52,81,0.9,-0.6,2.7,-2.5,1.3
1975,11,11,2.4,66.55,84,2.4,-1.3,3.4,-3.5,2.8
1975,11,12,2.2,66.85,89,0,-4.1,-1.6,-5.9,0.5
1975,11,13,0.6,66.66,81,4.6,-3.8,1.8,-6.5,1
1975,11,14,0,66.6,68,8.9,-6,1.9,-11.3,1.5
1975,11,15,0,66.42,60,5.9,-3.5,4.5,-8.5,0.8
1975,11,16,0,66.24,70,8.3,-3.5,4.1,-8.4,3.5
1975,11,17,0.9,66.69,77,1.2,-6.4,-2.3,-8,2.5
1975,11,18,4.1,66.86,86,1.8,-7.8,-4.5,-9.5,1.3
1975,11,19,1,66.83,77,8.5,-8,-1.5,-14.3,0.5
1975,11,20,0,66.95,52,9.4,-6.2,0.8,-10.9,2.5
1975,11,21,0,66.69,62,10,-7.3,3.2,-14.2,0.8
1975,11,22,0,67.17,35,10.3,-5.8,-1,-9,5.3
1975,11,23,0,67.08,72,4.4,-9.5,-4,-14.1,0.5
1975,11,24,1,66.79,69,1.7,-5.5,-1.5,-9.4,1.5
1975,11,25,0.6,66.93,75,4.7,-7.8,-4.6,-9.2,1.5
1975,11,26,0,66.89,56,9.5,-9.3,-2,-15,6
1975,11,27,0,66.59,53,9.3,-9.5,-0.2,-17.6,2
1975,11,28,0,66.46,60,8.8,-6.8,3.5,-13.7,1.3
1975,11,29,0,66.41,63,8.8,-7.2,1.3,-13.3,0.5
1975,11,30,0,66.45,56,9.4,-7.1,2.6,-14.2,1.8
1975,12,1,0,66.39,49,9.2,-6.3,6.5,-15.5,2.5
1975,12,2,0,66.06,53,8.5,-5.2,9.7,-14.2,1.5
1975,12,3,0,66.32,39,7.9,-3.7,3.9,-13,2.3
1975,12,4,0,66.31,43,8.6,-5.4,5.9,-13.4,1
1975,12,5,0,65.97,44,5.7,-3.5,7,-9.7,1.8
1975,12,6,1,65.89,69,0,-4.3,-0.5,-9.2,1.8
1975,12,7,0.5,65.64,80,1.1,-4.5,1.2,-7.4,2.5
1975,12,8,1,66.03,71,7.3,-10.2,-5.5,-14.8,1.3
1975,12,9,0.3,66.04,78,3.3,-10.9,-5.9,-13.7,0.5
1975,12,10,0.7,66.27,74,0,-12.5,-8.7,-14.4,4
1975,12,11,0,66.35,65,8.9,-15.1,-8.5,-20.1,0.8
1975,12,12,0,66.18,59,8.4,-15.8,-7.6,-23.1,3.5
1975,12,13,0,66.4,32,7.9,-15.8,-8.2,-23.2,3.8
1975,12,14,0,66.64,28,9.3,-16.9,-9.7,-22.4,3.8
1975,12,15,0,66.64,60,8.9,-19.1,-8,-26.2,0
1975,12,16,0,66.74,51,8.9,-16,-4,-24.2,1.3
1975,12,17,0,66.85,46,9.3,-13.7,-1.7,-22.7,2.3
1975,12,18,0,66.87,55,8.2,-13.4,-1.8,-21.3,0.5
1975,12,19,0,66.84,42,6.8,-9,-1.2,-15.7,4
1975,12,20,0,67.15,21,9.1,-10.7,-4.3,-16.3,5.5
1975,12,21,0,67.04,36,9.3,-14.2,-1.4,-23.9,0.8
1975,12,22,0,66.67,45,8.1,-13.1,-1.1,-22.7,0.5
1975,12,23,0,66.81,43,7.5,-11.2,-1,-19.2,1
1975,12,24,0,66.61,49,7,-9.4,0.3,-16.2,1.8
1975,12,25,0,66.45,48,9,-11.5,0.2,-21.5,2.5
1975,12,26,0,66.86,40,9.3,-11.7,0.7,-20.5,2.8
1975,12,27,0,67.33,24,8.4,-12.2,-0.8,-21.3,0.5
1975,12,28,0,67.05,44,9,-10.5,0.7,-19,0.5
1975,12,29,0,66.77,54,8.7,-12,-1.2,-19.5,1
1975,12,30,0,66.3,58,5.9,-9.6,-1.3,-16.9,0.8
1975,12,31,1,66.43,57,4.7,-7.1,-2.3,-10.7,2.8
1976,1,1,1,66.55,50,7.8,-11.4,1.1,-18.4,1.3
1976,1,2,0,66.3,44,7.1,-11.5,0.7,-22,2.3
1976,1,3,0,66.35,27,9.3,-12.1,-0.6,-23.3,3
1976,1,4,0,66.36,30,9.1,-14.5,-1.3,-22.6,0.5
1976,1,5,0,66.47,41,8,-10.5,1.5,-20.2,3.5
1976,1,6,0,66.31,42,8.8,-11.5,0.2,-20.6,3.5
1976,1,7,0,66.3,28,7.9,-9.4,-0.2,-14.9,3.5
1976,1,8,0,66.31,23,9.3,-9.3,0.2,-17.2,4.5
1976,1,9,0,66.35,27,8.9,-12.5,-0.2,-22.2,5.3
1976,1,10,0,66.78,25,8.9,-16.1,-2,-24.4,0.5
1976,1,11,0,66.6,40,7.3,-13.3,0,-23.3,0.8
1976,1,12,0,66.65,33,6.4,-8.4,1.2,-19,2
1976,1,13,0,66.68,34,7.5,-8.9,0.1,-15.3,0.8
1976,1,14,0,66.44,59,7.3,-11.1,0.4,-19.9,0.5
